amount_purchased_shop_1,amount_purchased_shop_2,amount_purchased_shop_3,amount_purchased_shop_4,amount_purchased_shop_5,clusters
6086.799,135.127,10477.714,0.0,42.299,4
1744.563,7812.272,41.564,0.0,0.0,0
577.233,49.689,0.0,0.0,0.0,1
3483.862,0.0,0.0,0.0,0.0,2
26.214,456.829,0.0,398.369,0.0,2
66.686,0.0,3535.055,0.0,0.0,4
8917.205,4998.1,14.756,7.929,0.0,6
29.403,42.68,0.0,0.0,0.0,2
2302.569,1738.449,0.0,0.0,0.0,2
2969.991,0.0,0.0,0.0,516.608,2
206.07,68.41,0.0,0.0,0.0,2
490.177,3311.396,120.059,0.0,6.78,2
1547.713,0.0,0.0,0.0,0.0,2
190.512,0.0,0.0,0.0,0.0,2
5581.986,2463.101,0.0,0.0,0.0,1
3510.226,11988.514,10.232,0.0,43.023,0
5757.643,0.0,0.0,33.044,0.0,1
401.425,31.779,0.0,41.168,0.0,2
4002.319,0.0,2164.73,0.0,0.0,6
16.256,28190.365,0.0,0.0,0.0,0
909.304,2387.333,271.74,0.0,483.296,2
3025.467,259.387,81.462,0.923,0.0,2
4593.56,1483.489,4291.871,0.0,0.0,4
8310.144,0.0,13643.333,0.0,0.0,4
4169.016,0.0,0.0,0.0,0.0,2
1622.668,10.713,0.0,5.817,0.0,2
0.0,338.951,0.0,6358.095,19035.855,3
0.0,0.0,0.0,0.0,1419.189,2
0.0,115.961,0.0,0.0,0.0,2
1036.661,33.022,0.0,0.0,0.0,2
1512.994,0.0,0.0,0.0,0.0,2
3989.047,30.935,0.0,0.0,427.776,2
2625.212,0.0,0.0,0.0,0.0,2
68.58,320.585,0.0,0.0,0.0,2
229.21,72.485,162.907,0.0,714.691,2
402.36,348.064,661.584,0.0,266.898,2
3293.422,1823.97,14.288,0.0,0.0,2
2247.897,165.745,186.01201,0.0,63.077,2
2168.218,10497.436,0.0,0.0,0.0,0
329.481,0.334,0.0,0.0,1344.445,2
3776.591,3533.674,0.0,0.0,0.0,2
2718.078,249.041,0.0,0.0,0.0,1
78.149,85.732,0.0,0.0,0.0,2
2590.597,0.0,1752.006,0.0,2522.874,3
13083.046,166.667,4.098,206.141,0.0,6
340.356,14586.429,2305.407,0.0,26.877,0
3383.253,0.0,0.0,0.0,0.0,2
5576.951,10806.016,0.0,0.0,0.0,0
91.077,2361.767,44.651,0.0,0.0,1
976.571,10.821,0.0,0.0,0.0,2
4978.428,4093.5,0.0,0.0,0.0,0
39.356,0.0,0.0,0.0,0.0,2
72.194,2634.753,0.0,0.0,2.199,2
12621.666,256.785,0.0,38.044,0.0,6
658.741,1522.599,0.0,0.0,0.0,2
0.0,0.0,6073.987,0.0,0.0,4
1420.054,118.889,0.0,261.322,182.467,2
0.0,3859.669,0.0,0.0,0.0,2
521.723,1421.721,0.0,0.0,0.0,1
1035.622,453.118,4254.319,0.0,4.009,4
72.53,2.646,0.0,0.0,0.0,2
567.468,0.0,0.0,1.872,0.0,2
462.298,4675.862,0.0,0.0,0.0,2
18157.58,403.441,0.0,0.0,0.0,6
260.045,11.139,0.0,0.0,0.0,1
303.467,14.733,80.51,0.0,0.0,2
1493.288,1974.599,0.0,0.0,0.0,2
2821.165,401.591,19.252,0.0,4414.728,3
0.0,889.271,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,861.553,2
7801.618,16.283,475.329,0.0,0.0,6
24.469,2.558,21.486,0.0,0.0,2
376.578,8239.129,0.0,0.0,0.0,0
1288.057,3495.524,2259.116,0.0,0.0,0
132.195,5436.701,0.0,0.0,0.0,1
293.197,27507.621,0.0,0.0,0.0,0
4176.629,573.429,909.564,0.0,0.0,6
723.919,61.345,4366.301,0.0,0.0,4
1607.059,6324.812,0.0,0.0,0.0,0
28.144,0.0,0.0,0.0,0.0,2
11636.733,1147.071,0.0,0.0,0.0,1
3572.574,5034.168,0.0,29.28,0.0,0
46.094,4.174,0.0,6.673,0.0,2
140.134,0.0,69.875,0.0,0.0,2
6336.335,0.0,0.0,0.0,0.0,6
0.0,48.049,7.761,0.0,0.0,2
962.661,425.28,0.0,0.0,0.0,2
37.913,93.638,263.208,0.0,2995.077,3
2835.912,6214.942,117.51,0.0,0.0,0
2823.172,0.0,0.0,0.0,14112.435,3
1551.134,123.58,150.863,0.0,0.0,2
2040.304,0.0,1951.957,0.0,0.0,2
2561.847,2037.128,0.0,0.0,0.0,2
15896.387,11041.66,127.556,0.0,1.208,0
974.762,283.803,311.648,0.0,0.0,2
14004.618,1606.603,0.0,0.0,0.0,6
343.356,399.647,0.0,0.0,9.149,2
3323.235,10928.248,8.507,0.0,0.0,0
14568.358,283.292,136.18,0.0,9.626,6
4581.598,40.927,0.0,4.157,0.0,6
357.724,0.0,0.0,0.0,0.0,2
369.636,0.0,16.079,5.839,45.073,2
0.0,2842.539,0.0,0.0,0.0,2
786.408,6772.45,0.0,0.0,0.0,0
3126.251,828.752,6.838,0.0,0.0,1
11504.519,11079.103,0.0,0.0,0.0,0
211.558,15.157,0.0,0.0,0.0,2
1266.427,246.46,60.949,6293.721,0.0,5
1544.296,10484.043,186.924,0.0,0.0,0
0.0,9250.919,0.0,0.0,0.0,0
13977.0625,4593.088,539.132,23.481,0.0,6
6183.797,5808.896,9.307,0.0,0.0,6
1809.699,196.51,1629.448,13.231,4.062,2
30308.504,2743.361,1531.292,0.0,101.552,6
10165.193,0.0,0.0,0.0,0.0,6
263.189,0.0,0.0,0.0,3564.692,3
20.427,57.723,15759.027,0.0,122.816,4
11.952,1795.523,9.965,0.0,0.0,2
6026.817,684.799,4.637,47.805,1040.125,6
922.942,407.916,167.863,0.0,0.0,2
378.973,24.197,0.0,284.05,35.723,2
342.573,359.161,0.0,0.0,0.0,2
3.76,8759.369,0.0,0.0,0.0,0
793.155,84.13,0.0,0.0,0.0,6
448.311,0.0,57.146,0.0,0.0,2
260.344,45.082,1254.423,0.0,0.0,2
67.712,311.537,2045.779,0.0,509.48,2
8454.776,12334.285,10.678,0.0,218.545,0
2754.0,109.934,0.0,3.631,0.0,2
3156.69,84.702,0.0,0.0,0.0,1
2111.016,1051.68,2159.994,0.0,3.861,4
1497.293,3761.098,0.0,0.0,0.0,2
99.484,0.0,0.0,0.0,0.0,2
712.242,8350.582,0.0,0.0,0.0,0
526.528,2661.371,0.0,0.0,0.0,2
381.179,0.0,0.0,403.19,3.766,2
1737.984,42.759,0.0,40.833,0.0,2
29.727,11818.686,0.0,0.0,0.0,0
1080.063,4486.011,0.0,0.0,0.0,2
8136.809,720.312,0.0,130.273,0.0,6
523.08,11109.56,0.0,0.0,0.0,0
6008.86,0.0,0.0,0.0,0.0,6
8994.983,797.489,163.956,14.89,0.713,6
3778.96,8002.249,244.656,0.0,0.0,0
673.574,8213.549,118.386,0.0,0.0,0
49.857,39.805,0.0,637.255,0.0,2
4171.066,2593.593,0.0,0.0,0.0,6
5478.721,42.471,0.0,0.0,0.0,2
21500.576,208.251,0.0,0.0,0.0,6
432.901,0.0,0.0,0.0,0.0,2
0.0,1323.708,0.0,0.0,0.0,2
10444.922,306.05798,2774.181,0.0,0.0,6
5183.31,1425.266,0.0,0.0,0.0,6
133.394,0.0,0.0,928.984,0.0,2
1457.495,619.706,0.0,0.0,0.0,1
1236.554,0.0,0.0,1610.2,0.0,2
1040.731,5260.345,0.0,0.0,2534.47,3
2601.438,4727.509,26.999,0.0,0.0,0
1905.996,2704.473,0.0,0.0,0.0,2
21.268,658.721,0.0,0.0,0.0,2
137.237,0.0,3983.69,12488.192,0.798,5
5393.342,10294.74,0.0,0.0,0.0,0
49.797,712.208,0.0,0.0,0.0,2
878.367,0.0,341.198,0.0,0.0,2
321.563,0.0,0.0,0.0,0.0,2
1050.28,327.075,5311.622,0.0,752.547,4
154.593,581.823,0.0,0.0,0.0,1
212.204,16651.89,0.0,0.0,0.0,0
272.071,0.0,17.301,19624.459,21.258,5
0.0,0.0,306.756,0.0,0.0,2
3722.962,731.84,0.0,0.0,0.0,2
173.533,221.753,108.639,0.0,8694.15,3
9864.411,116.07,0.0,0.0,0.0,6
148.799,872.31903,0.0,0.0,1201.597,2
1033.606,4260.651,0.0,0.0,0.0,0
112.405,19.184,0.0,0.0,0.0,2
1204.909,0.0,1023.247,0.0,0.0,2
796.406,0.0,0.0,140.616,0.0,2
169.098,17655.555,0.0,0.0,0.0,0
6826.576,283.642,0.0,0.0,425.238,6
7.921,16550.314,0.0,0.0,0.0,0
7553.166,13173.658,0.0,0.0,0.0,0
5788.59,456.185,25.832,0.0,0.0,6
157.179,105.279,0.0,0.0,0.0,1
990.617,1021.686,1548.088,27.916,604.924,2
350.062,86.7,6767.603,0.0,261.401,4
14293.678,0.0,0.0,0.0,9.239,6
1715.857,1858.8099,4277.335,0.0,2.796,4
19.107,0.0,0.0,0.0,0.0,2
4923.065,0.0,20350.164,0.0,0.0,4
3032.586,59.592,125.18,0.0,8.266,2
34.946,823.094,5154.597,0.0,0.0,4
1900.033,181.221,257.76,0.0,0.0,2
840.704,821.116,4610.128,0.0,0.0,4
52.742,70.347,0.0,0.0,0.0,2
0.0,15684.418,0.0,0.0,0.0,0
1671.113,32.793,0.0,0.0,0.0,2
1675.588,0.0,0.0,0.0,243.839,2
5385.255,15303.053,0.0,0.0,0.0,0
7948.426,5416.592,4.571,33.181,0.0,1
15294.631,5858.491,0.0,0.0,0.0,6
238.194,83.183,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1972.033,2
4638.472,46.289,0.0,0.0,0.0,1
8198.058,205.627,15.821,19.2,0.0,6
751.899,20.707,0.0,0.0,0.0,2
789.831,8241.61,1370.686,10.462,13.547,0
873.425,264.979,0.0,0.0,0.0,2
0.0,19.983,23.204,0.0,0.0,2
3307.604,88.617,8129.809,0.0,165.876,4
2889.325,7164.081,0.0,0.0,0.0,0
24.837,4930.071,0.0,0.0,0.0,2
1596.551,59.133,5.345,0.0,15026.529,3
2702.199,0.0,0.0,0.0,15533.112,3
400.061,10.597,0.0,1625.514,0.0,2
4612.953,49.122,0.0,0.0,0.0,6
804.369,17379.041,212.547,0.0,0.0,0
4484.376,0.0,0.0,0.0,0.0,2
798.881,17.23,0.0,0.0,0.0,2
8151.066,2201.414,1921.748,0.0,0.0,6
11685.063,831.525,34.889,0.0,0.0,6
464.907,110.767,702.391,0.0,121.217,2
261.932,6270.065,5918.98,0.0,0.0,4
9236.77,1299.183,1074.863,1.248,310.287,6
1754.014,0.0,765.41,0.0,0.0,2
6719.105,0.0,0.0,0.0,0.0,6
3649.033,3.036,0.0,0.0,0.0,2
8211.272,133.05,356.791,1094.38,67.654,6
850.471,436.757,3618.821,0.0,16.633,4
0.0,0.0,0.0,8.872,0.0,2
1176.557,1853.461,0.0,0.0,0.0,2
778.74,235.758,320.51,0.0,0.0,2
184.212,0.0,134.526,0.0,0.0,2
418.468,1057.919,0.0,0.0,2.724,2
166.222,461.05,0.0,0.0,0.0,2
0.0,489.086,851.912,0.0,0.0,2
967.639,0.0,5104.78,0.0,94.824,4
131.052,1246.822,0.0,0.0,0.0,1
50.876,109.909,0.0,0.0,0.0,2
24.938,0.0,0.0,0.0,0.0,2
211.141,1508.196,0.0,0.0,0.0,2
1444.022,251.037,3844.926,0.0,0.0,4
4584.479,9098.926,20.685,0.0,398.549,0
1690.818,34.297,842.904,0.0,21.476,2
548.316,9275.02,34.273,0.0,53.548,0
1998.49,6727.446,0.0,0.0,0.0,0
1771.793,7.431,966.57,0.0,28.167,2
6755.714,19.033,20.859,0.0,0.0,6
21.775,0.0,0.0,1357.842,0.0,2
3867.49,0.0,0.0,7.732,4.835,2
0.0,173.056,0.0,0.0,0.0,2
2609.893,168.187,0.0,8778.55,19.793,5
251.378,2586.621,0.0,0.0,0.0,2
3338.295,85.962,0.0,0.0,6982.562,3
8445.64,497.563,0.0,0.0,0.0,6
3284.135,3857.398,7.633,0.0,13694.328,3
2126.192,3831.039,232.503,0.0,0.0,1
1362.421,1605.868,1393.338,0.0,56.881,2
0.0,0.0,0.0,743.364,0.0,2
516.473,0.0,0.0,259.941,0.0,2
99.196,94.427,0.0,5083.869,0.0,5
8588.648,1344.769,106.212,13.862001,8.755,6
3430.76,197.206,17.827,0.0,15.321,2
2339.89,462.702,0.0,0.0,0.0,2
803.497,1270.154,0.0,0.0,0.0,2
5446.079,1450.3151,2089.942,0.0,0.0,6
289.881,10150.055,26.979,0.0,0.0,0
672.276,0.0,12.534,3857.408,0.0,5
30.209,53.131,0.0,0.0,0.0,2
6266.11,175.64,0.0,0.0,0.0,1
2585.202,0.0,0.0,0.0,0.0,2
2869.477,2618.294,0.0,0.0,0.0,2
4363.192,330.442,9369.028,0.0,0.0,4
4000.775,252.194,132.528,11.177,101.218,2
2365.236,50.427,0.0,0.0,0.0,2
1355.704,14805.632,0.0,0.0,85.14,0
31.875,0.0,0.0,0.0,0.0,1
32.913,753.036,219.832,0.0,0.0,2
517.224,0.0,10.189,0.0,5167.287,3
4616.209,6069.355,0.0,0.0,0.0,0
3083.106,4209.09,457.965,0.0,0.0,0
3680.336,12567.718,1048.0,0.0,254.993,0
2826.786,4844.591,1710.95,64.682,0.0,0
9094.625,415.412,665.5,6004.532,1.148,5
3178.527,313.985,159.851,0.0,0.0,2
0.0,731.335,0.0,0.0,0.0,2
480.917,5302.947,0.0,0.0,0.0,1
535.509,16600.854,0.0,0.0,0.0,0
345.477,9059.303,0.0,0.0,0.0,0
2814.2031,4854.582,12.362,0.0,0.0,1
4312.697,0.0,88.479,0.0,0.0,2
1316.756,0.0,17787.482,0.0,53.745,4
0.0,0.0,7648.712,0.0,0.0,4
55.607,44.144,0.0,3536.108,0.0,5
0.0,0.0,19.961,0.0,0.0,2
5725.298,1451.377,12015.162,0.0,0.0,4
12471.518,1558.636,0.0,358.73,0.0,6
0.0,0.0,4029.598,118.608,0.0,4
2115.644,180.851,0.0,0.0,0.0,2
0.0,16424.697,0.0,0.0,8.772,0
1966.9349,8881.608,4868.461,307.029,233.28,4
0.0,0.0,0.0,27042.002,0.0,5
21969.27,366.329,0.0,0.0,0.0,6
2675.455,71.634,2630.254,0.0,0.0,4
154.071,0.0,2462.602,0.0,0.0,2
5273.998,763.318,3663.361,1.029,25.305,4
41.019,21.247,22.588,0.0,0.0,2
2013.481,5728.751,0.0,0.0,0.0,0
63.901,0.0,5910.858,0.0,0.0,4
630.22,156.976,0.0,0.0,0.0,2
773.704,1272.953,198.506,0.0,0.0,2
128.227,10.847,0.0,0.0,0.0,2
294.551,110.718,1752.963,0.0,0.0,2
21.61,0.0,0.0,0.0,0.0,2
867.448,1705.4661,0.0,0.0,0.0,2
541.189,19608.613,0.0,0.0,0.0,0
3913.105,27.532,4.549,0.0,0.0,2
3319.102,957.314,103.758,0.0,71.99,2
5374.839,7101.422,0.0,0.0,0.0,0
2216.346,5697.918,28.226,0.0,0.0,0
2191.191,1654.788,120.961,401.637,2961.694,3
96.972,0.0,0.0,0.0,0.0,2
861.174,3982.8179,9.931,0.0,0.0,0
1968.775,117.567,0.0,43.153,0.0,2
534.227,75.206,0.0,0.0,0.0,2
493.923,1502.26,31.231,22.824,0.0,2
90.897,0.0,0.0,0.0,0.0,2
3423.454,0.0,19.783,1603.554,46.17,2
4361.442,436.716,287.827,0.0,0.0,6
0.0,0.0,0.0,279.324,0.0,2
672.331,338.043,0.0,0.0,0.0,2
0.0,0.0,0.0,1763.251,0.0,2
151.611,6626.406,54.066,0.0,35.857,0
107.745,0.0,0.0,235.876,9986.722,3
2311.248,7795.949,0.0,0.0,0.0,0
817.68,0.0,0.0,0.0,0.0,1
0.0,0.0,40.666,0.0,0.0,2
2427.388,64.741,0.0,0.0,86.466,2
752.844,0.0,0.0,0.0,0.0,2
115.559,30.939,0.0,0.0,0.0,2
165.3,362.503,11274.323,0.0,0.0,4
101.928,94.117,0.0,0.0,0.0,2
551.091,0.0,0.0,2346.981,0.0,2
1021.635,169.313,0.0,0.0,25.966,2
336.655,182.939,0.0,0.0,0.0,2
7106.021,429.968,0.0,0.0,0.0,6
3568.741,126.281,225.698,0.0,83.5,2
0.0,0.0,0.0,0.0,7528.126,3
18795.8,0.0,0.0,0.0,286.335,6
373.846,5.406,6.02,6702.933,0.0,5
2641.076,1122.796,0.0,0.0,0.0,2
7861.954,448.447,284.912,0.0,20.488,6
351.677,0.0,9.597,0.0,2699.039,3
388.445,17.7,69.988,0.0,8.137,2
6.647,0.0,0.0,0.0,0.0,2
141.067,547.499,0.0,0.0,0.0,2
797.656,24.909,0.0,0.0,0.0,2
3213.601,6606.268,0.0,0.0,0.0,0
18179.645,0.0,0.0,0.0,0.0,6
15064.68,7.908,0.0,0.0,0.0,6
6.832,1052.761,0.0,0.0,0.0,1
3456.884,203.272,2250.581,0.0,0.0,4
0.0,12.787,0.0,0.0,116.753,2
1215.627,9474.828,37.678,34.277,60.92,0
747.934,500.434,0.0,0.0,0.0,2
1277.537,4913.278,0.0,0.0,0.0,0
173.27,589.165,0.0,0.0,0.0,2
4641.086,14632.326,13.048,0.0,0.0,0
0.0,0.0,0.0,250.104,0.0,2
38.896,58.357,364.589,0.0,0.0,2
7094.556,49.118,3392.9321,0.0,114.476,4
1308.434,2758.122,0.0,0.0,0.0,2
4811.255,7146.083,0.0,0.0,0.0,0
1826.001,1299.928,3124.539,0.0,0.0,4
801.325,1195.905,0.0,0.0,0.0,2
17.133,258.108,0.0,0.0,0.0,2
10945.054,1315.945,38.291,3.858,39.524,6
6603.613,2903.858,0.0,0.0,0.0,6
2011.09,1574.434,1531.886,0.0,43.047,2
1216.263,0.0,0.0,0.0,0.0,2
26.503,869.274,0.0,0.0,0.0,2
3130.234,13587.2,0.0,0.0,0.0,0
1670.08,231.464,0.0,0.0,0.0,2
455.417,1764.136,0.0,0.0,0.0,2
623.551,0.0,0.0,1709.156,0.0,2
2451.648,2802.898,0.0,0.0,0.0,1
3328.994,61.002,0.0,0.0,0.0,2
2557.334,253.161,0.0,0.0,0.0,2
620.506,16.412,0.0,0.0,0.0,2
2773.192,170.157,0.0,5.213,8.871,1
117.489,980.061,0.0,0.0,0.0,1
1078.462,0.0,0.0,183.253,4560.891,3
3369.198,3288.528,4812.426,0.0,0.0,4
3488.162,667.376,0.0,0.0,0.0,1
3868.634,982.298,153.263,0.0,339.389,6
4054.718,9639.404,0.0,0.0,0.0,0
667.071,0.0,0.721,1.946,0.0,2
12.0,651.325,0.0,0.0,0.0,1
6958.597,499.864,159.392,18276.264,976.384,5
2334.451,140.103,0.0,0.0,0.0,1
2817.004,9031.016,101.94,0.0,0.0,0
1741.5289,0.0,0.0,14.31,0.0,2
2739.31,90.947,63.749,0.0,388.414,2
17.429,280.999,952.616,0.0,0.0,2
575.847,0.0,57.267,0.0,0.0,2
3056.659,42.794,0.0,928.057,0.0,2
131.821,5032.79,0.0,0.0,17.895,2
435.378,2131.295,2052.351,0.0,0.0,2
111.026,0.0,0.0,0.0,10004.351,3
5187.375,2061.264,0.0,0.0,0.0,1
0.0,6554.033,0.0,0.0,0.0,0
277.202,0.0,0.0,0.0,0.0,2
550.49,0.0,0.0,8.631,0.0,2
419.421,0.0,9.762,0.0,0.0,2
751.114,1024.48,5.577,0.0,0.0,2
2467.594,3138.689,0.0,0.0,0.0,0
7900.303,0.0,0.0,0.0,0.0,6
7041.136,3346.906,70.505,0.0,0.0,6
12991.684,1548.488,0.0,0.0,0.0,6
124.151,23976.39,0.0,0.0,0.0,0
1381.376,1868.319,5747.589,0.0,0.0,4
6661.704,0.0,2870.039,0.0,94.923,4
1954.465,917.521,0.0,0.0,0.0,2
4672.646,2602.541,3.635,0.0,0.0,6
56.451,27.522,0.0,0.0,0.0,2
0.0,15671.864,0.0,211.316,0.0,0
1332.073,1061.034,4291.953,0.0,0.0,4
7662.774,915.763,169.883,2.291,23.031,6
837.555,0.0,0.0,0.0,0.0,2
36.096,1320.186,0.0,0.0,0.0,2
941.309,5935.453,1328.238,0.0,0.0,0
617.926,85.858,2485.875,0.0,0.0,2
55.329,0.0,0.0,0.0,0.0,1
8630.143,5098.933,1093.751,51.971,0.0,6
3274.49,68.157,12.272,0.0,410.006,2
8434.637,887.711,0.0,150.598,0.0,6
348.687,10981.227,0.0,0.0,4.625,0
12840.905,102.038,0.0,1010.956,0.0,6
0.0,0.0,0.0,0.0,7.685,2
31.192,0.0,0.0,0.0,0.0,2
651.669,95.244,60.156,0.0,0.0,2
368.663,129.995,14.096,0.0,0.0,2
1000.772,88.423,0.0,36.989,780.638,2
3903.665,5999.576,0.0,7.239,0.0,0
344.935,4468.355,0.0,0.0,0.0,0
1373.923,0.0,0.0,824.26,0.0,2
39.452,4.925,0.0,0.0,635.841,2
1168.803,1311.371,23.968,0.0,0.0,2
3989.555,0.0,0.0,0.0,0.0,2
119.016,169.041,0.0,0.0,0.0,2
648.163,264.184,0.0,0.0,0.0,2
8540.346,0.0,0.0,0.0,0.0,6
40.378,79.344,0.0,0.0,0.0,2
2078.498,591.155,244.489,0.0,0.0,2
1081.365,16757.383,13.931,0.0,0.0,0
382.648,8411.549,40.934,0.0,16.901,0
496.364,0.0,0.0,0.0,0.0,2
1840.136,358.89,0.0,0.0,0.0,2
2490.139,162.005,265.792,0.0,37.706,2
2081.546,2734.641,0.0,0.0,0.0,2
3459.754,0.0,0.0,0.0,0.0,2
1785.114,66.909,23.529,0.0,0.0,2
11821.813,23.89,1023.62,0.0,0.0,6
17976.346,422.471,38.721,0.0,0.0,6
2195.481,1056.166,5694.239,0.0,22.16,4
4060.257,2914.667,7.009,0.0,0.0,6
4839.497,219.056,559.426,0.0,0.0,6
51.81,7.233,1527.2369,96.077,0.0,2
2390.11,217.355,237.837,0.0,156.971,2
19.656,1106.096,0.0,0.0,0.0,2
4242.929,81.87,0.0,0.0,0.0,2
33.989,423.523,903.171,0.0,69.926,2
1363.863,31.736,0.0,0.0,0.0,2
1719.73,0.0,0.0,41.851,0.0,2
7408.007,0.0,0.0,0.0,0.0,6
0.0,42.426,6.15,0.0,0.0,2
1218.057,559.945,2698.271,0.0,0.0,4
1583.559,1008.321,5111.131,0.0,23.67,4
1129.993,4510.589,57.18,0.0,0.0,0
0.0,0.0,1587.699,0.0,0.0,2
13598.127,0.0,1014.044,8.488,114.401,6
11925.748,0.0,0.0,0.0,0.0,6
8539.728,0.0,0.0,51.812,22.008,6
7891.608,0.0,0.0,406.637,0.0,6
0.0,3577.585,273.454,0.0,0.0,2
1013.484,1363.546,0.0,0.0,0.0,2
12.258,0.0,0.0,16.317,0.0,2
10545.608,90.983,3.995,43.361,0.0,6
3274.336,75.865,0.0,0.0,638.587,2
1404.049,0.0,0.0,0.0,0.0,2
3492.899,1131.966,179.428,0.0,0.0,2
1190.914,0.0,0.0,0.0,0.0,2
1936.59,3521.884,0.0,0.0,0.0,2
5944.033,2382.071,0.0,0.0,18.278,6
5315.507,0.0,0.0,0.0,0.0,6
3183.825,249.612,15.698,0.0,0.0,2
985.672,2.022,22.203,0.0,0.0,2
0.0,134.496,2277.804,0.0,0.0,2
483.264,166.334,0.0,0.0,0.0,2
1680.515,942.84,0.0,0.0,0.0,2
71.61,9721.013,0.0,0.0,0.0,0
899.089,0.0,0.0,0.0,610.951,2
24.32,4825.288,0.0,0.0,0.0,0
1483.328,305.377,7215.972,5.743,890.186,4
3116.972,0.0,0.0,2359.399,0.0,2
12057.689,6492.874,48.77,0.0,0.0,6
1128.247,2978.248,0.0,0.0,33.407,2
9979.074,381.17,877.136,7.516,0.0,1
48.449,2260.78,0.0,0.0,0.0,2
2350.313,467.448,0.0,0.0,0.0,1
94.923,0.0,0.0,0.0,0.0,2
11.311,221.395,0.0,23400.73,0.0,5
1437.584,494.453,1512.25,0.0,0.0,2
26.946,619.779,0.0,0.0,0.0,1
3512.123,1571.559,17.621,0.0,0.0,2
1323.823,0.0,0.0,0.0,0.0,2
3558.544,1252.651,0.0,0.0,0.0,2
8121.359,0.0,0.0,0.0,0.0,6
94.107,177.573,0.0,0.0,0.0,1
271.304,55.57,69.9,0.0,4608.273,3
1223.747,562.86,15.094,0.0,0.0,2
5675.9893,412.035,84.354004,0.0,0.0,6
517.381,2331.201,0.0,0.0,0.0,2
103.439,4455.081,62.23,0.0,86.834,2
5569.053,2125.036,0.0,0.0,0.0,6
11.479,3656.128,0.0,0.0,0.0,2
14783.233,670.08,0.0,0.0,0.0,6
110.825,0.0,0.0,0.0,0.0,2
2001.178,0.0,0.0,0.0,0.0,1
1186.785,937.472,1728.361,0.0,0.0,2
3206.5159,0.0,0.0,0.0,0.0,1
3652.703,2924.853,15.252,0.0,0.0,6
0.0,9629.29,0.0,0.0,0.0,0
963.175,786.39,736.903,0.0,0.0,2
1752.477,234.468,227.743,0.0,645.691,2
16.283,296.22,6379.574,0.0,0.0,4
27.424,0.0,27.182,2100.453,0.0,2
1341.789,7765.717,0.0,0.0,0.0,0
406.016,0.0,0.0,0.0,97.464,2
11478.872,675.412,3121.264,1.768,31.024,6
7650.652,504.214,0.0,0.0,0.0,6
436.231,0.0,70.766,0.0,0.0,2
6320.161,4.676,3443.992,70.969,424.79,4
7817.14,928.751,0.0,11.089,20.025,6
654.032,513.484,124.997,0.0,1171.813,2
1073.837,181.71,0.0,0.0,0.0,1
110.711,5.496,0.0,416.749,354.541,2
1436.231,32.684,0.0,0.0,0.0,2
0.0,0.0,0.0,1411.714,0.0,2
1014.739,270.634,1137.296,0.0,13.65,2
2200.785,2567.062,0.0,0.0,0.0,2
1348.42,4417.466,0.0,0.0,0.0,0
11028.288,11.558,142.975,0.0,0.0,6
14.183,0.0,0.0,0.0,0.0,2
1222.132,8629.837,4080.325,0.0,0.0,4
2638.383,112.096,0.0,0.0,0.0,2
1188.766,0.0,79.491,0.0,4578.21,3
159.82,1872.658,0.0,63.02,1.75,2
740.752,6265.027,0.0,0.0,0.0,2
6699.575,12.269,0.0,0.0,0.0,6
1497.797,4220.589,20.496,0.0,0.0,0
5546.351,2467.106,2748.765,0.0,0.0,4
13766.418,34.152,0.0,0.0,0.0,6
7847.179,3901.899,0.0,0.0,0.0,6
1935.921,680.57,2330.879,0.0,0.0,2
431.682,19.868,0.0,0.0,0.0,2
308.043,47.472,0.0,0.0,0.0,2
56.033,0.0,0.0,0.0,0.0,2
856.989,347.167,0.0,0.0,0.0,2
1581.269,4179.057,1644.705,29.526,0.0,0
14514.208,0.0,0.0,0.0,0.0,6
192.146,0.0,0.0,0.0,0.0,1
296.588,0.0,0.0,0.0,0.0,2
418.417,6623.916,0.0,0.0,0.0,0
4046.622,0.0,0.0,0.0,725.595,2
79.675,0.0,0.0,0.0,3137.522,3
1498.702,276.185,0.0,0.0,0.0,2
3238.87,0.0,0.0,85.843,0.0,2
3943.623,1003.345,7.915,23.992,23.082,6
1534.989,1820.947,0.0,0.0,0.0,2
0.0,8165.694,10.691,0.0,0.0,0
1021.742,5566.695,0.0,0.0,0.0,1
15869.872,61.135,0.0,0.0,0.0,6
3400.973,30.885,421.439,0.0,0.0,2
46.438,161.679,0.0,0.0,0.0,2
1354.556,67.868,153.565,0.0,0.0,2
224.768,3417.501,0.0,0.0,0.0,2
476.618,241.246,1862.041,0.0,0.0,2
2083.496,3396.3591,0.0,0.0,0.0,0
6527.594,315.525,0.0,0.0,0.0,6
939.305,243.37,2.324,0.0,0.0,2
5951.204,210.41,0.0,0.0,0.0,1
58.6,238.823,0.0,0.0,13.681,1
0.0,0.0,18210.625,0.0,0.0,4
2512.298,274.179,36.193,11.999,46.102,1
402.355,426.869,177.459,0.0,5407.537,3
2523.639,5203.339,0.0,0.0,0.0,0
54.783,0.0,0.0,233.719,0.0,2
63.428,153.173,0.0,0.0,9466.014,3
2632.671,338.325,0.0,0.0,0.0,2
1803.332,5697.117,0.0,0.0,0.0,1
7821.714,6733.776,0.0,66.236,0.0,0
